size of corpus: 10178

filename	report	source:
P13-1136	*	*
C96-2104	 	*
H92-1061	 	*
C96-2105	 	*
C96-2106	 	*
H92-1060	 	*
C96-2112	 	*
P13-1118	*	*
P13-1116	*	
P13-1117	*	*
A83-1003	 	*
A83-1004	 	*
W12-3411	 	*
W12-3412	*	*
A83-1006	 	*
W12-3410	*	*
P13-1122	*	
P13-1121	*	
P13-1120	*	*
P13-1126	*	
P13-1125	*	
P13-1124	*	*
P13-1123	*	
D13-1197	*	
D13-1196	*	
D13-1198	*	
D13-1193	*	
C96-2123	 	*
C96-2122	 	*
D13-1191	*	
C96-2120	 	*
P13-1109	*	*
C90-1025	 	*
P13-1105	*	
C90-1021	 	*
P13-1106	*	*
P13-1107	*	
P13-1108	*	
P13-1113	*	
W99-0104	*	*
H92-1087	 	*
A83-1031	 	*
P13-1115	*	
D13-1189	*	
P13-1114	*	*
H92-1085	 	*
W99-0108	*	*
W99-0107	*	*
P13-1111	*	
W99-0106	 	*
W99-0105	 	*
H92-1089	 	*
P13-1110	*	*
D13-1183	*	
D13-1182	*	
D13-1181	*	
D13-1187	*	
D13-1185	*	
C96-2129	 	*
C96-2136	 	*
C96-2130	 	*
W99-0109	*	*
A83-1027	 	*
A83-1028	 	*
C90-1012	 	*
P13-1104	*	*
D13-1178	*	
P13-1103	*	*
P13-1100	*	
D13-1171	*	
D13-1170	*	
D13-1173	*	
D13-1172	*	
D13-1175	*	
C96-2139	 	*
D13-1174	*	
D13-1177	*	
C96-2137	 	*
D13-1176	*	
D13-1163	*	
D13-1164	*	
P06-2009	*	
P07-1119	*	*
P13-1172	*	
P06-2003	 	*
D13-1160	*	
P06-2004	*	*
P13-1173	*	
D13-1161	*	
P13-1170	*	*
P06-2005	*	*
P07-1116	*	*
P13-1171	*	
P07-1115	*	*
P06-2006	*	*
W12-0513	*	
P13-1174	*	*
P07-1112	 	*
P06-2001	 	*
P87-1015	 	*
P06-2002	 	*
P07-1111	*	*
D13-1167	*	
D13-1168	*	
P87-1018	 	*
P87-1019	 	*
P87-1024	 	*
W12-0507	*	
P87-1023	 	*
P87-1022	 	*
P87-1021	 	*
P07-1109	 	*
D13-1155	*	
P07-1108	*	*
D13-1152	*	
P06-2018	 	*
P07-1107	 	*
D13-1153	*	
P06-2019	*	*
P07-1106	*	*
P07-1105	 	*
P13-1160	*	*
P07-1104	*	*
P13-1161	*	*
P07-1103	*	*
P06-2014	*	*
P13-1162	*	*
P07-1101	 	*
P06-2012	 	*
P13-1164	*	
P87-1026	 	*
P06-2013	*	*
P13-1165	*	*
P87-1027	 	*
P06-2010	*	*
P87-1029	 	*
P13-1167	*	*
D13-1156	*	*
D13-1157	*	
P87-1033	 	*
P87-1032	 	*
P87-1034	 	*
P13-1150	*	
P13-1151	*	
D13-1141	*	
J96-2001	 	*
D13-1143	*	
J96-2002	*	*
D13-1144	*	
J96-2003	*	*
D13-1145	*	
P13-1158	*	*
J96-2004	 	*
P13-1159	*	*
J96-2005	 	*
P01-1010	*	*
W04-1808	 	*
D13-1147	*	
P13-1156	*	*
D13-1148	*	
P13-1157	*	
P01-1015	 	*
P13-1155	*	*
P01-1014	 	*
P13-1152	*	
P13-1153	*	
P87-1002	 	*
P01-1007	 	*
P87-1001	 	*
P01-1008	*	*
P01-1005	*	*
P01-1006	 	*
W04-1814	 	*
P01-1009	 	*
P13-1149	*	*
P13-1140	*	
D13-1130	*	
W12-0501	*	
D13-1136	*	
P13-1145	*	
P13-1146	*	*
P87-1009	 	*
P13-1147	*	
D13-1135	*	
P13-1148	 	*
P87-1003	 	*
P13-1141	*	*
D13-1138	*	
P13-1143	*	*
W12-0503	*	*
P87-1005	 	*
D13-1139	*	
W12-0502	*	
P87-1011	 	*
P87-1010	 	*
P87-1013	 	*
P87-1012	 	*
P13-1138	*	*
P01-1037	*	*
D13-1129	*	
P01-1035	*	*
D13-1124	*	
D13-1123	*	
P01-1030	 	*
D13-1125	*	
D13-1120	*	
W97-1301	 	*
D13-1122	*	
D13-1121	*	
W97-1304	*	*
W97-1303	 	*
J00-1003	 	*
J00-1002	 	*
J00-1004	 	*
W04-0308	 	*
W04-0307	 	*
W04-0305	 	*
J00-1006	*	*
P01-1029	 	*
P01-1028	*	
W04-0304	*	*
P01-1027	 	*
D13-1119	*	
M92-1030	 	*
P01-1023	 	*
P01-1024	 	*
P01-1025	 	*
P01-1026	*	
D13-1116	*	
D13-1115	*	
P01-1020	 	*
W11-0221	*	
M92-1032	 	*
D13-1112	*	
P01-1022	*	*
M92-1031	 	*
D13-1111	*	
M92-1038	 	*
D13-1110	*	
M92-1036	 	*
W11-0219	 	*
P01-1017	 	*
P01-1016	 	*
P01-1019	 	*
P01-1055	 	*
P01-1052	 	*
P01-1053	 	*
D13-1106	*	
D13-1105	*	
P01-1059	 	*
D13-1108	*	
P01-1056	 	*
D13-1107	*	
J90-3004	 	*
J90-3003	 	*
J90-3005	 	*
P01-1050	*	*
P01-1051	 	*
J90-3001	 	*
W09-2807	*	*
W09-2808	 	*
W09-2805	 	*
W09-2806	 	*
D13-1109	*	
P01-1049	*	
P01-1041	 	*
P01-1042	 	*
P01-1043	 	*
P01-1044	 	*
P01-1046	 	*
W97-1314	 	*
W11-1310	*	*
W97-1310	 	*
W97-1311	 	*
W97-1306	 	*
W09-2816	 	*
W09-2817	 	*
W97-1307	 	*
P01-1039	 	*
W09-2814	 	*
